comments,likes,user,user_url,source,sentiment
да не это не так делается. сначала мегалайн все построит до момента когда останется только отделочные работы а потом сделают конкурс с условием выполнения работ за 20 дней.,0,@user-wh3px1zc9o,https://www.youtube.com/channel/UCSMbaJUb82Wq605vINc-wvA,YouTube,2 stars
ФАС хотя бы работает и то хорошо.,0,@user-gt1yr8db4p,https://www.youtube.com/channel/UCz1aa_JsowrtKdYS6l0s1UA,YouTube,4 stars
"А делать-то что?????? Российский народ разобщен, и каждая социальная ячейка  повязана своими корпоративными интересами и запретами, через которые  рядовые граждане побоятся переступить. А проплачивать российский майдан никто не будет - цели не те, что на Украине",0,@user-bk5ee8sh2d,https://www.youtube.com/channel/UC7sarej4CM1uZFtB4RaoUzw,YouTube,1 star
"Россию спасет только контрпропаганда. Короткие и емкие тексты побуждающие думать своей головой. Где ДМП, почему закрыли? Самое время. Что, нет журналистов хороших для написания листовок, нет пиарщиков?",0,@youtuber_Andrey,https://www.youtube.com/channel/UC2XDu9ZS8YY6URUYi1h2uMQ,YouTube,1 star
"Часть 2 статьи 9.5 КоАП РФ это начало строительства без извещения о начале строительства уполномоченный государственный орган! А строительство без соответствующего  разрешения, это часть 1 статьи 9.5 указанного кодекса!",0,@user-by2jw1lm6q,https://www.youtube.com/channel/UCCsFtaGZy_gSZoh9VRNo_ag,YouTube,1 star
СОЮЗ НЕРУШИМЫЙ РЕСПУБЛИК СВОБОДНЫХ СПЛОТИЛА НАВЕКИ ВЕЛИКАЯ РУСЬ??? СОВЕТСКАЯ СОЦИАЛИСТИЧЕСКАЯ РЕСПУБЛИКА ВЕЛИКАЯ РУСЬ??? ССР ВЕЛИКАЯ РУСЬ??? КТО Ж ЕЁ СКОММУНИЗДИЛ??? ЦК КПСС ИЛИ КГБ СССР??? ЦС ВЦСПС СССР.,0,@user-ef7pr7ex3z,https://www.youtube.com/channel/UC3yhbk2JhgkQGXCClCwOmwg,YouTube,1 star
"Собаки лаят,а караван идет",4,@john001gl3,https://www.youtube.com/channel/UCgHomuKykvK8fVV9I_daPIw,YouTube,1 star
Что делать?,0,@UznikOvoschebazy,https://www.youtube.com/channel/UCDLPVecQpGCYSNfFJhdPvHg,YouTube,5 stars
Феноменальная безграмотность!,0,@user-pr4qc5mg1g,https://www.youtube.com/channel/UCYDyUjrOo3oZlbpLj6HjYng,YouTube,1 star
"как бы попасть в эту схему, хотя бы субподрядчиком :(",2,@andreye5594,https://www.youtube.com/channel/UCTNNIuKnUYJWmq2U7F52XEA,YouTube,4 stars
"Навальный как всегда бредит . Он не просто врет , он фантазирует .",0,@yras1971,https://www.youtube.com/channel/UClGW7oaS7HEBR3G_Lkbof8w,YouTube,5 stars
как можно с Вами связаться?,0,@IlyaChikilicuatre,https://www.youtube.com/channel/UCldE2ehm5OjAPs2Tl1TbSSw,YouTube,5 stars
Навальный красава,2,@Killer9831WOT,https://www.youtube.com/channel/UCI10arMPRN09cXfXWAQ380Q,YouTube,5 stars
"Лёха! Давай и дальше в таком же духе! Дело делаешь нужное! Вот жаль только, что паства твоя - лохи битые: хипстеры разные, студенты, офисный планктон, прочее говно... Не на тех ты ставишь, попадёшь с ними под лёд.",2,@Chosen_People™,https://www.youtube.com/channel/UCV11Ika0cZDeLgn1R_aW7Vg,YouTube,5 stars
Васильева отдыхает....,0,@user-jy1lj4il6c,https://www.youtube.com/channel/UCK8yT32pc4RGgDHVEq8KsBQ,YouTube,5 stars
Навального в президенты! ),249,@user-he2sn9se5u,https://www.youtube.com/channel/UCN3D98lCRZYkHNt5-SAytww,YouTube,5 stars
"Я представляю каков бы сейчас был рейтинг Навального в народе, если б ы в свое время по нему не прошлись все наши СМИ, с их современными Геббельсами, когда все молча смотрели как его семью раскатывали катком цензурщины, и сложилось у большинства граждан предвзятое мнение что Навальный некий агент. Да, не святой, но и не его вина в том что страна в вперде",1,@user-cb7un9zv6k,https://www.youtube.com/channel/UCYFexeYkTkyvgIna3efs-Sg,YouTube,1 star
"осознали,  пошагово дальше какие предложения внедрять каждому для уравнивания возможностей граждан России?",1,@user-fq8jh3lv2o,https://www.youtube.com/channel/UCoh_KEe6dp-CnFxBH9cV4CQ,YouTube,1 star
В нашей стране везде так!! Вот выделили с местного бюджета на ремонт больницы 10 млн. руб. а на сам ремонт было затрачено всего 2 млн. А вы говорите треть воруют... Ха!!!,1,@kleoram7270,https://www.youtube.com/channel/UC3W1b5-Ms84llW8uSZOkMJA,YouTube,1 star
"Очень хочется выпуск, в котором вы расскажете о том, что вы измените и как, если станете президентом ???",51,@user-rk2wj7qx6x,https://www.youtube.com/channel/UCNRGplThJOeXt8wPRWTvGCg,YouTube,1 star
я тоже вкусно готовлю где выдают гос заказы куда обращаться?,0,@enverovich6583,https://www.youtube.com/channel/UCBbujtaqwt2CZ_Jw9Sri-cA,YouTube,5 stars
